GISJOIN,undergrad_pct
G4701410000500,60.82
G4701410000400,49.6
G4700350970104,20.79
G4700350970103,25.46
G4700350970201,19.23
G4700350970401,14.49
G4700350970402,20.8
G4700350970202,13.78
G4701630043600,36.56
G4701630041300,33.76
G4701890030203,56.51
G4701890030402,23.93
G4701490040104,23.45
G4701490040101,12.83
G5000150953500,40.51
G5000150953300,37.18
G5000070002900,54.99
G5000030970800,55.35
G5000030971300,31.16
G5000070002301,51.79
G5000010960800,58.37
G5000010960700,46.95
G5100870201102,36.8
G5100130101701,88.92
G5100310020402,35.65
G5101770020106,44.45
G5101610030602,68.45
G5101610030601,46.08
G5101610030206,19.87
G5108100041600,54.84
G5108100041801,49.48
G5108100046219,41.16
G5108100045601,46.9
G5100590451900,57.82
G5108100042202,44.1
G4700370018404,71.58
G4700370011600,59.3
G4700370018500,87.93
G4700930001700,24.21
G4700370013800,14.86
G4700370013900,24.24
G4700370016000,21.77
G4700370016200,48.36
G4701870050601,62.12
G4701870050503,36.71
G4700430060602,15.36
G4700430060401,30.99
G4700430060501,28.65
G4700430060402,26.95
G4701490042200,19.48
G4701650020403,33.5
G4701650021105,30.42
G4701790061403,42.02
G4701790060401,55.54
G4700930006206,40.69
G4700930005706,69.43
G4700370013002,0.0
G4700370013600,29.61
G4700370019502,71.02
G4700370010404,15.15
G4700370015805,42.24
G4701490040307,34.58
G4701490040102,19.45
G4701490040308,34.86
G4701630043302,21.73
G4701630043201,40.15
G4701510975000,12.1
G4701510975300,18.0
G4701510975400,12.5
G4701510975200,8.04
G4700370018904,53.6
G4700930004613,41.74
G4700930006002,40.99
G4700930005909,51.42
G4700930004502,64.24
G4700930005714,82.6
G4701890030401,39.02
G4701890030904,30.87
G4701110970200,20.4
G4701110970400,11.85
G4701110970100,6.12
G4700370019105,41.13
G4700370019106,62.37
G4700370015502,42.09
G4701490041301,71.72
G4701870050801,26.22
G4701870050802,46.94
G4701330950400,10.58
G4701330950100,20.25
G4701330950600,10.35
G4701330950200,10.17
G5000230955100,34.85
G5000230955200,36.18
G5000230955600,70.28
G5000150953000,28.83
G5000210962200,33.43
G5000210962800,51.0
G5000210963200,39.66
G5000210963800,39.29
G5000130020200,49.36
G5000130020100,40.08
G5101610030803,60.95
G5101610030804,45.85
G5101610030501,49.31
G5101610030502,59.45
G5101610030207,26.81
G5108100041002,16.71
G5107400213200,33.01
G5100990040200,53.95
G5100990040400,38.43
G5100990040100,37.72
G5100990040500,28.43
G5100850321402,34.49
G5108100042801,16.96
G5108100045421,44.68
G5108100045422,46.4
G5108100040000,21.21
G5107400211500,11.74
G4700370019111,27.26
G4700370012801,22.29
G4700370010901,34.28
G4700370015617,39.46
G4700370016100,38.85
G4700370018901,43.95
G4700370018902,62.8
G4700370018203,83.65
G4701650021204,38.92
G4701650021007,56.12
G4701790060902,22.08
G4701790060602,65.66
G4701790060901,36.51
G4700930007000,37.21
G4701890030308,59.98
G4700370015622,46.83
G4700370019117,43.41
G4700370013701,42.93
G4700370015635,47.28
G4700370019402,83.45
G4700370019401,74.43
G4700370019007,18.61
G4701870050701,73.46
G4700210070104,23.42
G4700210070202,17.3
G4700370018905,46.54
G4700370018302,60.42
G4700370015630,46.89
G4700250970300,39.95
G4700250970500,19.64
G4700250970700,11.21
G4700930004610,43.51
G4700930006401,16.81
G4700930006600,58.2
G4700930004501,61.66
G4700930005203,35.92
G4700930005912,53.17
G4700930003501,56.11
G4700930006901,45.83
G4700370017100,86.46
G4700370016900,77.15
G4701890030304,37.14
G4701890030500,22.19
G4700370013400,77.65
G4700730050501,11.26
G4700730050601,21.91
G4700730050602,31.86
G4700730050502,23.71
G5000150953100,42.39
G5000150953400,37.86
G5000150953600,59.12
G5000170959101,19.35
G5000270965700,33.47
G5000270965502,55.79
G5000270965501,56.75
G5000070004002,50.42
G5000070003301,73.83
G5000110010400,40.72
G5100650020300,36.33
G5100650020200,36.7
G5108100042400,39.18
G5100590451601,23.95
G5108100045415,20.5
G5108100042000,58.05
G5108100042201,53.14
G4400070002900,20.11
G4400070010400,31.36
G4400070014700,21.03
G4400070001800,14.11
G4700370018000,89.07
G4700370012701,23.1
G4700370015615,15.52
G4700370018602,86.75
G4700370018700,82.03
G4700890070400,24.79
G4700890070300,27.27
G4700890070200,14.46
G4700890070900,32.83
G4700890070600,34.04
G4700890070500,14.7
G4701650020407,28.09
G4701650020601,24.16
G4701650020209,13.17
G4701650020102,10.95
G4701650020208,21.21
G4701870050105,74.39
G4701870050603,59.0
G4700370018803,73.54
G4700190071200,13.3
G4700190071400,32.87
G4700190071700,27.41
G4700190070600,22.53
G4700370017702,83.66
G4700370017701,86.1
G4700370018804,82.46
G4701870050206,88.62
G4700370016700,84.66
G4700370010403,13.32
G4700250970200,28.56
G4700250970400,11.04
G4700250970600,23.09
G4700250970100,32.96
G4700930006800,23.71
G4701330950302,12.8
G4701330950301,19.95
G4701410000303,36.38
G4700930006903,70.44
G4700930005910,63.54
G4700930005911,35.55
G4701890030700,18.86
G4701890031000,32.94
G4701890030202,53.17
G4701890030600,28.19
G4700410920101,28.55
G4700010980100,0.0
G4700730050503,25.18
G5000050957100,33.78
G5000270965000,80.91
G5000230955700,65.2
G5000230954200,45.96
G5000270966600,16.77
G5000270966700,22.73
G5000270965400,40.52
G5000110011000,45.21
G5000230955501,44.31
G5000230955502,47.65
G5000210963700,19.8
G5000210962100,49.82
G5101610030203,43.07
G5108100046400,32.57
G5108100043004,73.28
G5108100045427,30.17
G5108100045428,35.92
G5100250930203,13.12
G5100250930100,19.43
G5100250930202,0.0
G4400070002400,55.32
G4400070001400,5.13
G4700930003300,57.46
G4700370018201,63.34
G4700370018405,64.48
G4700370018408,73.15
G4700930001600,36.69
G4700370010701,18.19
G4700370014200,22.45
G4700370014300,32.16
G4700370014800,0.0
G4700370016300,62.33
G4701650020205,11.62
G4701650021006,34.04
G4701650020406,31.93
G4701650020904,15.76
G4701650020905,11.47
G4700190071500,23.61
G4701490041000,41.61
G4701870050104,76.73
G4701870050209,90.09
G4701870050211,79.59
G4701870050210,60.85
G4700370019118,39.1
G4700170962201,20.24
G4700170962202,45.82
G4700890070802,19.7
G4700890070801,8.86
G4700370010105,46.14
G4700370018412,47.47
G4700370019503,79.87
G4700250970800,8.3
G4700250970900,32.51
G4701710080200,15.35
G4701710080300,21.54
G4701710080100,16.09
G4701710080400,30.69
G4701290110100,9.17
G4701290110500,19.24
G4701290110200,17.88
G4701290110300,15.57
G4701290110400,30.96
G4701650020700,20.55
G4701690090100,20.09
G4701690090200,6.15
G4701650020503,24.8
G4701650020101,11.84
G4701650020602,28.11
G4701890030309,53.9
G4701250101001,18.27
G4701250100300,17.48
G4700930003502,52.16
G4700930005204,21.88
G4700930006902,52.63
G4700010020202,43.64
G4700010020201,67.28
G5000050957400,43.0
G5000050957000,27.06
G5000050957700,41.18
G5000230954800,74.31
G5000270965100,32.48
G5000270965600,39.94
G5000270965800,63.72
G5000270966100,29.0
G5000110010600,36.29
G5000110010500,25.48
G5000210962600,25.23
G5000210962700,47.05
G5000210962500,34.34
G5000210962300,34.09
G5108100040200,12.56
G5100590451602,58.2
G5107400211600,26.5
G5107400980100,0.0
G5107000031602,27.9
G5100170920101,16.46
G4700930002100,20.66
G4700930002600,14.3
G4700930004100,31.07
G4700370010501,35.7
G4700370010502,40.31
G4700370011200,62.13
G4700370011800,41.94
G4700370011900,45.91
G4701830968600,19.27
G4700930004200,29.01
G4700930000901,42.86
G4700930004608,40.2
G4700930005501,26.23
G4701490040200,29.42
G4701870050502,40.48
G4700130950701,29.64
G4700130950702,7.01
G4701870050212,61.2
G4700210070201,38.45
G4700210070401,20.52
G4700210070402,35.22
G4701550080101,16.86
G4700430060502,35.91
G4700430060601,16.58
G4701250100601,35.59
G4700890070701,29.35
G4700890070702,23.03
G4700890070102,19.71
G4700890070101,26.18
G4701250102004,39.57
G4700370018303,55.39
G4700370013001,97.3
G4701650020203,21.2
G4701650020207,13.97
G4701650020204,19.39
G4701650020206,20.21
G4701650020404,18.59
G4701650021005,38.28
G4701650021004,24.08
G4701650020903,30.56
G4701650021107,30.99
G4701250102001,28.02
G4701250101201,15.98
G4701250101304,29.93
G4700450964500,22.93
G4700370013300,78.17
G4700370018102,85.86
G4700290920100,13.59
G4700290920200,3.63
G4700290920600,28.09
G4700290920300,17.23
G4700210070203,26.82
G4700210070103,17.41
G4700370011300,53.68
G4700930004609,32.58
G4700930005807,71.25
G4700930004614,39.45
G4700930006403,30.07
G5000050957300,34.49
G5000050957800,43.99
G5000050957600,37.95
G5000270966200,34.29
G5000270966300,36.44
G5000110010101,19.56
G5000110010102,15.12
G5000070004200,68.02
G5000210964000,29.3
G5000210964200,30.02
G5000110010200,28.93
G5000110010300,22.98
G5000110010700,23.91
G5000210962400,38.18
G5000170959102,27.64
G5000070000200,58.73
G5000070980000,0.0
G5000070002701,63.74
G5000070002702,71.31
G5100170920102,27.86
G5108100046016,61.33
G5108100046223,40.75
G5105100202001,96.46
G5100030011303,76.02
G4700930004800,30.66
G4700930006202,33.11
G4701830968500,23.62
G4701830968700,12.2
G4701830968000,15.7
G4701830968400,21.24
G4701830968300,15.33
G4700370012100,82.33
G4700930003802,35.83
G4700930003902,16.6
G4700930005402,16.21
G4700190071600,12.5
G4700190070300,19.68
G4700370015100,52.33
G4700370016400,69.09
G4700130950601,18.49
G4700130950602,13.18
G4701890030905,46.39
G4701250101902,47.79
G4701250101307,37.62
G4701250101202,24.72
G4701250102005,39.44
G4701250101803,56.64
G4701310965400,18.43
G4701310965800,41.37
G4701310965300,18.07
G4701310965700,27.78
G4701310965600,26.14
G4701310965200,10.91
G4700370013702,53.98
G4700370018304,70.57
G4700370015806,22.63
G4700370019008,16.18
G4700370010303,32.83
G4701250101501,13.91
G4701250101308,5.7
G4701650021008,64.23
G4701650020405,21.72
G4701650020502,51.96
G4701650020603,19.91
G4700010021002,17.83
G4700010021303,29.34
G4700450964200,39.22
G4700450964800,21.84
G4700450964300,8.0
G4700450964600,12.59
G4700450964900,21.7
G4700570500301,10.45
G4700570500302,5.98
G4700430060202,23.07
G4700430060201,6.53
G4700730050800,22.79
G4700730050200,30.69
G4700730050301,34.53
G4700730050400,19.18
G4700730050700,38.69
G4700930006104,33.29
G4700370017901,79.7
G4700370015620,35.51
G4700050963300,22.18
G4700050963100,21.32
G4700050963400,9.94
G4700050963000,13.56
G4701630042704,32.06
G4700930006700,41.46
G4700530967400,17.11
G4701790060501,19.35
G4701790061701,58.19
G4701790061401,53.61
G4701790061902,28.33
G4701790061601,45.31
G5000050957200,22.66
G5000050957500,23.13
G5000050957900,39.56
G5000210964300,49.7
G5000210963000,48.81
G5000210963100,35.06
G5000030971600,39.08
G5000030970601,29.07
G5000210963300,25.87
G5000210963400,25.55
G5000210963500,39.58
G5000210963600,45.47
G5000110010800,49.69
G5000070000100,49.77
G5000070000300,62.88
G5000070002601,46.79
G5108100045603,55.76
G5101430011002,15.29
G5100850320702,43.26
G5100850320805,55.15
G5100850321403,36.79
G5100850321401,41.99
G5101530901230,29.16
G5101530901224,49.94
G5100870200904,48.59
G4700370019004,22.59
G4700370015404,25.81
G4700370018801,72.43
G4700370012200,68.2
G4700930003000,25.26
G4700930005704,57.8
G4700190071100,32.89
G4700190070800,31.58
G4700190070500,29.51
G4700190070100,22.33
G4701890030311,35.72
G4701890030310,50.23
G4701890030907,30.45
G4701250102003,27.87
G4700630101200,37.75
G4700630100700,27.3
G4700630100300,2.36
G4700630100800,16.36
G4700630100600,29.58
G4700630100500,17.64
G4700630101100,22.75
G4700630101000,27.0
G4700630100400,32.4
G4701310965900,7.57
G4701310965000,34.44
G4701310965100,7.99
G4701310965500,13.2
G4700190070200,39.27
G4701650021103,30.64
G4701250101702,25.72
G4701250101806,42.11
G4701250102100,30.21
G4701250101905,52.64
G4701250102008,44.32
G4700010021304,17.62
G4700010021001,2.99
G4701730040102,14.96
G4701730040101,4.27
G4701610110201,22.65
G4701550080103,11.64
G4701550080204,19.1
G4701630042703,28.06
G4700210070300,20.01
G4700210070102,26.18
G4701630040200,26.74
G4701630040900,47.47
G4701790062000,35.22
G4701610110700,25.06
G4701830968102,30.91
G4701830968201,48.32
G4701830968203,27.36
G4701830968101,38.73
G5000090950200,30.73
G5000090950100,23.91
G5000170959000,49.94
G5000170959400,37.28
G5000030970402,46.55
G5000030971400,48.35
G5000030970401,47.65
G5000110010900,34.86
G5000270966000,26.79
G5000070002304,62.23
G5000070002201,33.04
G5000070003102,66.63
G5000070001000,61.62
G5000070002400,42.0
G5000190952000,45.8
G5000250967300,32.42
G5100870200502,42.27
G5100870201403,29.09
G5100870201404,20.63
G5100870201502,24.99
G5100590482002,80.14
G5100590420501,67.29
G4700370014400,67.58
G4700370011001,13.56
G4700370017200,58.18
G4700370015700,29.67
G4700930002000,6.9
G4700930004300,44.87
G4700930002900,19.16
G4700190071000,20.48
G4700530966200,26.27
G4700530966400,19.65
G4700530967300,20.58
G4700530966100,17.39
G4700530966300,16.37
G4700370015200,35.88
G4701890030908,47.32
G4701890030103,38.93
G4701890030205,67.79
G4701890030206,51.9
G4701890030104,57.09
G4701890030906,52.97
G4701490040309,40.3
G4700630100100,11.31
G4700630100900,22.93
G4701650021201,52.69
G4701850935100,13.15
G4700790969400,16.89
G4700790969800,18.12
G4700790969200,16.33
G4700790969700,14.9
G4700790969100,21.73
G4700790969300,27.98
G4701450030100,54.68
G4701450030900,17.39
G4701450030700,30.09
G4701250102007,43.48
G4701250101309,41.03
G4701250102010,35.55
G4700010021201,25.11
G4701610110202,15.16
G4700410920201,19.14
G4700410920202,41.76
G4701650021002,57.0
G4701650020901,47.9
G4701550080104,16.01
G4700730050900,7.35
G4700730050100,9.53
G4701110970302,1.81
G4701110970301,7.84
G4700930006207,46.59
G4701630041600,30.15
G4701630041500,44.86
G4701630041800,14.41
G4701630042400,21.3
G4701630042100,40.65
G4701630042300,42.95
G4701630042600,24.1
G4701830968202,50.0
G4701470080104,17.22
G4701470080301,18.2
G4701470080606,31.81
G5000170959700,25.68
G5000170959200,18.09
G5000170959300,33.0
G5000170959500,41.86
G5000190951100,19.34
G5000190951300,32.69
G5000190951700,31.12
G5000070002303,48.24
G5000070002202,51.81
G5000070002502,63.99
G5000070002501,61.72
G5000070004100,81.86
G5000070003304,60.39
G5000250968400,44.51
G5000250968300,41.23
G5000250967900,63.4
G5100590452502,29.89
G5100590460701,70.77
G5101530901303,58.6
G5107400210300,29.86
G5101530901237,51.09
G5100030011201,61.33
G5100030011202,76.39
G5100030010202,74.0
G5100030010201,53.97
G5100030010401,48.43
G5100030010402,68.08
G5100030011301,45.15
G4700370015900,22.62
G4700370012702,18.35
G4700370010401,35.01
G4700930002300,48.41
G4700930004700,41.75
G4700930001500,46.81
G4700370015402,38.94
G4700370016500,88.19
G4700930001800,62.57
G4700930001900,13.75
G4700930002700,14.37
G4701490040811,58.7
G4701490040405,20.08
G4701490040106,33.76
G4700630100200,10.58
G4701490040806,35.23
G4701590975400,20.88
G4701590975100,26.31
G4701590975200,26.35
G4701590975000,17.6
G4701590975300,17.22
G4701470080701,33.63
G4701470080702,40.54
G4700190070900,46.47
G4701610980200,0.0
G4701610980100,0.0
G4701610110600,13.71
G4700910956200,10.66
G4700010021202,16.11
G4700010020901,36.83
G4700010020902,31.71
G4700010020700,11.13
G4700010020100,23.36
G4701650020300,6.94
G4701650020800,10.76
G4701650021203,47.32
G4700930004612,59.96
G4700930007100,91.1
G4701250101904,56.94
G4701630042801,29.25
G4701630042900,59.22
G4701630043000,28.49
G4700490965300,24.96
G4700490965000,22.93
G4700490965100,12.5
G4700570500100,7.47
G4700570500200,25.88
G4701470080302,23.08
G4701470080604,28.63
G4701470080603,32.25
G4701470080103,34.78
G4701470080605,14.47
G4700370017902,90.13
G4700130950500,19.62
G4700130951100,18.8
G5000170959600,50.13
G5000170959800,29.17
G5000230954100,45.18
G5000190951400,20.82
G5000190951500,20.0
G5000070003402,85.92
G5000070002104,32.14
G5000070003101,64.92
G5000070003401,65.56
G5000250968600,56.72
G5000250967200,42.22
G5000250967600,41.04
G5000250967400,13.04
G5100030011302,58.93
G5107000032114,59.82
G5107000032117,32.99
G5107100001600,18.58
G5101970050302,17.51
G5107100002800,64.86
G4700370017800,80.51
G4700370019109,13.97
G4700370017500,41.98
G4700930004401,74.04
G4700930006102,31.12
G4700930000800,43.69
G4700370019108,17.69
G4700370015501,52.98
G4700370019003,25.69
G4700930000100,80.29
G4701490040311,25.32
G4701490041103,44.41
G4701490042301,21.17
G4700790969602,29.29
G4700790969601,19.79
G4701490040305,28.41
G4700730050302,15.82
G4701490040105,12.5
G4701490040501,41.83
G4701490040303,22.49
G4701490040304,21.28
G4700910956300,15.11
G4700910956000,15.67
G4700910956400,11.34
G4700910956100,18.35
G4700190070400,19.73
G4700190070700,31.16
G4701650021104,21.46
G4700010020400,20.57
G4700010020500,22.48
G4700010021301,17.12
G4701890030105,40.96
G4701890030207,43.65
G4700170962102,47.06
G4701250980100,0.0
G4701250101306,25.81
G4701250100200,26.94
G4701250100602,26.67
G4701630043402,20.42
G4701630043401,27.71
G4701630043202,14.51
G4701630043301,27.94
G4701630040500,17.11
G4701470080200,22.21
G4700410920300,23.16
G4701630040300,23.78
G4700130950200,20.83
G4700130951000,21.52
G4700130950400,15.77
G4700130950100,7.67
G4700130950800,7.52
G4700130950900,18.84
G4700130950300,15.25
G4700270955000,15.64
G4700270955100,19.27
G4700590090300,39.21
G4700590090700,15.96
G4700590091100,18.86
G4700590090900,23.03
G4700590090400,23.55
G4700590090800,18.21
G4700590090200,53.54
G4700590091300,12.67
G4700590091200,8.03
G4700590091500,18.1
G4700590090600,13.69
G4700590090100,13.96
G4700590091400,12.87
G5000230954300,58.02
G5000230954400,54.55
G5000230955800,62.92
G5000190951200,37.57
G5000190951900,17.92
G5000070002103,25.26
G5000190951600,28.02
G5000190951800,24.2
G5000250967100,43.2
G5000250967500,33.0
G5000250967800,46.27
G5107100002900,21.65
G5107100003000,40.89
G5106700980100,0.0
G5106700820100,30.6
G5106700820400,22.18
G5107100003100,18.7
G5107100003200,18.58
G4700370015613,16.61
G4700370010301,37.6
G4700370010802,31.99
G4700930002200,40.61
G4700930005803,50.23
G4700930003200,19.2
G4700930003700,63.16
G4700930004000,31.56
G4700930004606,55.57
G4700790969501,10.93
G4700790969502,13.5
G4700790969002,23.87
G4700790969001,38.51
G4700450964402,14.52
G4700450964002,27.9
G4700450964001,27.02
G4700370013202,51.81
G4700370013201,29.53
G4700370018409,59.75
G4700370018410,51.86
G4700370015804,32.13
G4701650021205,70.21
G4701650021009,41.98
G4700010020800,10.92
G4700010021100,25.83
G4700010020300,17.59
G4700010020600,42.94
G4700170962101,24.0
G4701490040812,37.88
G4701490040312,44.62
G4701490040310,12.59
G4701490040404,41.55
G4701250101305,24.76
G4700590090501,27.58
G4700590091001,22.73
G4700590090502,13.55
G4700590091002,31.97
G4700170962300,19.89
G4700170962000,17.04
G4701630042500,28.37
G4701630042200,33.3
G4701630043100,23.52
G4701630043500,37.79
G4701630042702,33.24
G4700830120200,17.86
G4700830120100,11.76
G4700830120300,14.92
G4700950960200,13.69
G4700950960100,12.8
G4700870960400,8.55
G4700870960200,10.53
G4700870960100,14.61
G4700870960300,20.41
G4701450030802,6.67
G5000230954500,25.83
G5000230955400,37.8
G5000070003600,58.79
G5000070003900,78.65
G5000090950500,21.35
G5000270965902,57.7
G5000270966501,46.3
G5000030971100,40.2
G5000030971000,43.56
G5000030970900,32.74
G5000250968200,54.03
G5000250968700,33.87
G5000250967000,28.86
G5107100003400,18.35
G5100150071101,23.01
G5107100003600,70.55
G5107100003700,59.04
G5107100003800,80.73
G4700370010904,17.23
G4700370011002,35.77
G4700370011100,55.84
G4700370015614,37.58
G4700370017300,55.54
G4700930003100,37.0
G4700930005202,23.38
G4700930006203,18.79
G4700930004900,39.56
G4700930005100,63.34
G4700450964401,22.25
G4700190071301,20.39
G4700190071302,22.73
G4700370011400,51.11
G4701790060700,0.0
G4701790060800,59.13
G4700370015629,31.72
G4701250101103,23.26
G4701250100900,2.35
G4701650020501,62.49
G4701870050205,84.58
G4700370010602,17.88
G4700370010302,46.6
G4700370010601,26.48
G4700370015624,55.7
G4700370015625,36.69
G4700810950202,6.88
G4701490041104,55.95
G4701490040107,36.82
G4701790061800,23.99
G4701790061100,52.88
G4701790061200,31.89
G4700930005908,43.69
G4700930006103,26.62
G4701630042000,13.5
G4701630041200,30.92
G4701450030801,21.8
G4700370015627,22.84
G4700370015623,41.68
G5000230954600,74.44
G5000230954000,34.97
G5000270966800,37.95
G5000270966502,46.92
G5000270965901,45.54
G5000030970500,49.49
G5000030971200,47.51
G5000070000600,60.59
G5000070000800,80.96
G5000070000900,79.67
G5000250967700,43.95
G5000250968500,49.04
G5000250968000,32.75
G5000250968100,33.75
G5100850320100,53.14
G5107100980100,0.0
G5105500021011,68.11
G5105500020809,32.46
G5106400070102,26.16
G4700370015300,44.26
G4700370018601,88.36
G4700370011500,65.84
G4700930002400,16.81
G4700930002800,27.36
G4701870050907,63.29
G4700370016600,81.03
G4700370016800,78.8
G4700370019110,27.86
G4701790061000,36.28
G4700370010702,14.54
G4700370010801,21.48
G4701250100800,26.36
G4701250101101,5.48
G4701250101102,15.43
G4701250101600,27.79
G4701250101400,17.88
G4701250100100,19.06
G4701870050304,77.09
G4701870050905,67.35
G4701870050204,82.32
G4700370019200,65.51
G4700530966502,25.71
G4700530966701,37.71
G4700530966702,23.75
G4701250101807,57.1
G4701250101808,58.14
G4701790061500,39.79
G4701790060100,35.14
G4700370010103,46.85
G4700370010202,40.13
G4700370010104,25.59
G4700370010106,37.69
G4700350970502,17.15
G4700350970101,14.93
G4700350970601,20.23
G4700350970301,10.4
G4700350970302,21.01
G4700350970501,8.08
G4701450980100,0.0
G4700570500402,22.04
G4700930005903,55.73
G4700930005907,72.3
G4700930006402,27.95
G4700930006302,18.25
G4700930006501,30.28
G4700930006301,24.77
G4700430060700,20.34
G4700430060300,14.61
G4700430060100,15.62
G4701330950501,22.51
G4701330950502,13.54
G4700490965202,20.97
G4700490965201,25.89
G4701410000305,14.99
G4701410001201,37.1
G4701630040700,37.02
G4701630042802,15.32
G4701630041400,24.66
G4700370980100,0.0
G4700370019116,55.8
G4700370019115,65.53
G5000230954700,63.14
G5000230954900,58.35
G5000230955000,57.86
G5000070002101,49.64
G5000070002602,59.4
G5000070003000,74.96
G5000070003501,61.0
G5000070001100,70.17
G5000010960900,36.3
G5000010960500,37.48
G5000010961000,34.05
G5000010960400,44.73
G5100850321201,28.6
G5100850321202,34.72
G5100850320400,47.28
G5108100045000,22.83
G5106830910100,30.45
G5105100200404,89.29
G5100590471100,75.51
G5100130103401,38.71
G5107400212802,26.28
G5100130101803,85.78
G5100130102802,81.4
G4700370010903,14.63
G4700370980200,0.0
G4700370013100,50.04
G4700370015619,43.11
G4700930005000,33.5
G4700930003400,37.76
G4701470080101,14.65
G4701470080401,15.75
G4701470080500,24.44
G4701870050307,62.25
G4701870050306,70.36
G4701250101002,36.39
G4701790061603,26.12
G4701790061302,59.04
G4701790061704,46.59
G4701790061703,44.62
G4701790061903,36.57
G4701790060504,29.18
G4701250100500,29.57
G4700370015626,37.8
G4700370015628,28.23
G4701650021106,33.67
G4700930005401,25.65
G4700370015637,45.43
G4700370015633,65.84
G4700370015636,49.46
G4700370019119,55.77
G4701250101805,42.49
G4701250101701,30.51
G4701250101906,27.39
G4701250102009,50.54
G4701250101502,29.3
G4701510975102,12.05
G4701510975101,25.68
G4700570500401,32.99
G4700930000902,100.0
G4700930004607,45.53
G4700930004615,48.45
G4701410000304,34.47
G4701410000201,41.17
G4701410001202,46.85
G4701410000202,43.54
G4701370925102,9.32
G4701370925101,20.98
G4700670960500,11.24
G4700670960600,17.89
G4700850130200,10.48
G4700850130500,13.45
G4700850130300,14.1
G4700850130100,25.75
G4701630041700,26.25
G4701630040800,27.13
G4701630041900,11.76
G4701630041000,49.61
G4700370010201,46.22
G4700370019600,36.89
G4400070011301,39.18
G4400070017500,29.04
G4400070017600,9.71
G4400070017700,27.55
G4400070017800,8.96
G4400070017900,16.19
G4400050040200,39.74
G4400050040500,32.4
G4400050041100,58.23
G4400050041400,43.96
G4200450401103,53.46
G4200790211701,32.28
G4200790210500,27.0
G4201110021200,24.02
G4200270010802,24.17
G4200270010901,35.8
G4200270011101,54.8
G4200270010801,15.32
G4200450404500,22.81
G4200450404600,20.83
G4201070003800,28.95
G4201070003000,32.04
G4201070003700,18.74
G4201070002600,18.91
G4200890300308,21.77
G4201270960200,32.97
G4201270960400,30.78
G4201270960300,28.94
G4201270961400,24.78
G4201270960600,22.89
G4200450410700,12.96
G4200450410800,67.28
G4200730010400,22.84
G4200730011300,29.05
G4201230970400,12.83
G4201230970300,16.09
G4200190902300,23.35
G4200190902700,25.68
G4200190910600,23.68
G4200410013200,46.98
G4200730011500,23.84
G4200730010600,27.5
G4200490011400,32.48
G4200030040600,45.22
G4200910201502,78.31
G4200030492800,4.29
G4200910201608,65.36
G4200490011001,55.85
G4200490011101,42.41
G4200490011102,54.57
G4200490011201,29.0
G4200030020300,87.86
G4200030101900,36.96
G4200030120900,13.1
G4200030130700,20.25
G4200030141200,88.67
G4400030022300,34.41
G4400030020701,20.77
G4400070012602,44.33
G4400070012802,40.62
G4400070013300,44.78
G4400070013400,66.35
G4400070013500,37.02
G4400070018000,26.59
G4400070012702,45.02
G4400070013002,30.56
G4400070015900,22.06
G4400070002000,47.88
G4400050041601,19.72
G4400050040600,51.14
G4400050040700,68.07
G4400050040800,73.7
G4201110021000,50.12
G4201110021100,10.85
G4201110020102,42.76
G4201110021500,14.62
G4201110021800,23.79
G4200270011702,69.42
G4200270011202,0.0
G4200270011903,98.54
G4200270011504,79.33
G4200270011402,74.81
G4200190912405,45.26
G4200190980100,0.0
G4200190912701,44.89
G4200890300501,49.63
G4200890300312,35.23
G4200890301002,32.37
G4201010005600,21.62
G4201010000500,80.71
G4201010034803,43.31
G4201010006000,21.88
G4201010006100,10.81
G4201010006300,9.22
G4201010006400,15.74
G4201010026800,34.86
G4201330000600,21.56
G4201330000700,8.9
G4201330000800,32.37
G4201330000900,14.68
G4201330001000,24.76
G4201330001200,6.89
G4200730011400,15.49
G4201230970600,18.13
G4201230971000,34.74
G4201230971400,17.88
G4200410010500,55.47
G4200450408102,59.41
G4200450408900,82.19
G4200450409000,63.12
G4200450409100,69.04
G4200450409200,59.58
G4200730000100,29.14
G4200730010800,51.21
G4200910201703,45.72
G4200910205806,46.14
G4200910205807,78.18
G4200030427000,33.79
G4200910205809,60.63
G4200030509400,14.98
G4200030526301,49.77
G4200030445500,65.23
G4200030403500,25.87
G4200030130800,17.74
G4200030564800,16.67
G4200030010302,51.37
G4200030010301,0.0
G4200030564700,19.58
G4200030412004,72.53
G4400030020702,31.02
G4400030021600,66.32
G4400030022201,69.69
G4400070013600,36.34
G4400070013701,34.17
G4400070013702,36.75
G4400070014100,34.1
G4400070014200,33.4
G4400070002101,32.85
G4400070002102,16.78
G4400070012701,52.82
G4400070014300,47.72
G4400070000101,18.29
G4400050041300,76.22
G4400090051400,69.48
G4400090051504,53.28
G4201110021700,17.81
G4201110020900,12.48
G4201110020200,23.52
G4201010026900,41.6
G4201010027100,27.09
G4201010027200,32.87
G4201010027300,10.79
G4200130101600,11.03
G4200270011303,90.48
G4200270011002,38.63
G4200270011503,78.12
G4201270961001,34.0
G4200190912406,75.8
G4200190912403,77.63
G4200890301101,23.66
G4200890301102,36.21
G4200410010204,58.92
G4200410011101,62.12
G4200730011600,33.71
G4200130010401,28.43
G4200730010300,63.19
G4201330010220,40.88
G4200790216501,47.56
G4200790216700,15.26
G4200790216800,22.94
