,GISJOIN,pct_subprime,average_income,weight
41839,G3600810053900,0.13221884498480238,107.32522796352583,658
41840,G3600810054000,0.1552870090634441,97.46465256797583,1655
41841,G3600810054200,0.11951083935519731,96.514730405781,1799
41842,G3600810054500,0.0944444444444444,113.14444444444445,180
41843,G3600810054700,0.10606060606060604,110.3,330
41844,G3600810054800,0.15374331550802134,91.33689839572193,748
41845,G3600810054900,0.13300492610837433,112.93596059113301,203
41846,G3600810055100,0.08888888888888884,116.21111111111111,90
41847,G3600810055200,0.08474576271186435,129.40677966101694,649
41848,G3600810055300,0.10389610389610386,96.62337662337663,231
41849,G3600810055400,0.08759124087591234,95.70985401459853,548
41850,G3600810055500,0.10563380281690138,105.16901408450704,284
41851,G3600810055600,0.14693877551020404,101.56632653061224,980
41852,G3600810055700,0.13829787234042548,117.45212765957447,376
41853,G3600810055800,0.12476370510396972,87.66351606805293,529
41854,G3600810055900,0.09947643979057585,96.03141361256544,191
41855,G3600810056000,0.12469437652811732,99.96577017114915,409
41856,G3600810056100,0.04316546762589923,178.1798561151079,139
41857,G3600810056200,0.10539215686274508,110.30147058823529,408
41858,G3600810056400,0.10309278350515462,114.15807560137458,291
41859,G3600810056500,0.09424083769633504,104.10994764397905,382
41860,G3600810056600,0.09826589595375719,94.67919075144509,346
41861,G3600810056700,0.10686274509803916,106.03529411764706,1020
41862,G3600810056800,0.13072776280323448,100.9743935309973,1484
41863,G3600810057700,0.09972299168975067,123.82548476454294,361
41864,G3600810057800,0.20305907172995777,98.70675105485232,1896
41865,G3600810057900,0.08333333333333329,101.22222222222223,72
41866,G3600810058000,0.16949152542372878,89.75880052151238,1534
41867,G3600810058100,0.07741935483870964,98.08387096774193,310
41868,G3600810058300,0.0798816568047337,108.21301775147928,338
41869,G3600810058500,0.07468879668049787,113.97302904564316,482
41870,G3600810058700,0.09236947791164656,148.84337349397592,249
41871,G3600810058800,0.16628701594533027,90.25968109339408,439
41872,G3600810058900,0.11267605633802813,100.07981220657277,213
41873,G3600810059000,0.16949152542372878,91.92161016949153,472
41874,G3600810059100,0.10276679841897232,110.63636363636363,506
41875,G3600810059200,0.16129032258064513,90.87096774193549,465
41876,G3600810059300,0.08637873754152822,105.00332225913621,301
41877,G3600810059400,0.14827018121911034,86.04448105436573,607
41878,G3600810059500,0.07594936708860754,114.58649789029536,711
41879,G3600810059600,0.23015873015873012,103.48752834467119,882
41880,G3600810059800,0.15177304964539,94.07801418439716,705
41881,G3600810059900,0.04712041884816752,90.36649214659685,191
41882,G3600810060000,0.13492063492063489,93.46825396825396,504
41883,G3600810060100,0.09342560553633215,108.80276816608996,289
41884,G3600810060200,0.1213592233009708,95.55825242718447,412
41885,G3600810060300,0.10852713178294571,105.74418604651163,258
41886,G3600810060400,0.17416829745596868,96.7573385518591,511
41887,G3600810060600,0.14611005692599616,98.70398481973434,527
41888,G3600810060700,0.08212560386473425,110.51690821256038,207
41889,G3600810060800,0.13307240704500972,102.59491193737769,511
41890,G3600810061000,0.1402298850574712,101.44597701149425,435
41891,G3600810061200,0.1553571428571428,94.29464285714286,560
41892,G3600810061300,0.1422764227642276,108.18021680216802,738
41893,G3600810061400,0.1861924686192468,97.42050209205021,478
41894,G3600810061601,0.1463700234192037,94.20608899297424,854
41895,G3600810061602,0.1412151067323481,100.81773399014779,609
41896,G3600810061800,0.10301953818827704,74.44582593250443,563
41897,G3600810061900,0.08108108108108104,114.91591591591592,333
41898,G3600810062000,0.14854517611026033,114.4364471669219,653
41899,G3600810062100,0.09076433121019103,122.65127388535032,628
41900,G3600810062300,0.11814345991561179,117.46413502109705,237
41901,G3600810062400,0.20394736842105257,88.58552631578948,304
41902,G3600810062500,0.08498583569405097,96.39660056657223,353
41903,G3600810062600,0.1641526175687666,102.58030168589175,1127
41904,G3600810062700,0.12276785714285712,113.625,448
41905,G3600810062900,0.08409090909090906,107.97045454545454,440
41906,G3600810063000,0.15650969529085867,91.297783933518,722
41907,G3600810063200,0.14754098360655732,92.37486338797814,915
41908,G3600810063301,0.07630522088353411,109.34939759036145,249
41909,G3600810063302,0.08906882591093113,117.03238866396761,247
41910,G3600810063500,0.08333333333333327,106.25,336
41911,G3600810063700,0.08796296296296291,106.40972222222223,432
41912,G3600810063800,0.13181818181818178,108.53030303030303,1320
41913,G3600810063900,0.0747663551401869,115.11838006230529,321
41914,G3600810064101,0.01526717557251907,68.42366412213741,262
41915,G3600810064102,0.0769230769230769,94.0,143
41916,G3600810064500,0.07255520504731855,123.84542586750788,317
41917,G3600810064600,0.16170212765957448,93.81021276595744,1175
41918,G3600810065000,0.13863216266173747,91.48428835489834,1082
41919,G3600810065400,0.18770764119601324,98.19767441860465,1204
41920,G3600810065500,0.03252032520325201,105.5691056910569,123
41921,G3600810065600,0.19906687402799372,112.81648522550545,2572
41922,G3600810065701,0.08071748878923761,106.82062780269058,223
41923,G3600810065702,0.06280193236714972,109.5024154589372,207
41924,G3600810065900,0.07061503416856489,120.40318906605923,439
41925,G3600810066000,0.16518936341659948,105.78082191780823,1241
41926,G3600810066100,0.060240963855421645,121.01204819277109,249
41927,G3600810066300,0.05954825462012317,114.35523613963039,487
41928,G3600810066400,0.14885088188134685,106.66301443078567,3742
41929,G3600810066500,0.08490566037735847,124.3993710691824,318
41930,G3600810066700,0.03745318352059923,109.51310861423221,267
41931,G3600810066900,0.0677966101694915,118.61016949152543,177
41932,G3600810067101,0.033492822966507116,115.6842105263158,209
41933,G3600810067102,0.05633802816901405,104.53521126760563,142
41934,G3600810067700,0.05904059040590401,161.30627306273064,271
41935,G3600810067900,0.029661016949152498,117.44915254237289,236
41936,G3600810068000,0.15775749674054756,106.70317253368101,2301
41937,G3600810068200,0.16377649325626198,91.53757225433526,519
41938,G3600810068300,0.01866666666666662,78.384,375
41939,G3600810068700,0.04259634888438131,94.39350912778905,493
41940,G3600810069000,0.19237012987012983,105.27435064935065,1232
41941,G3600810069300,0.03625377643504528,101.54380664652568,331
41942,G3600810069400,0.18181818181818177,108.99841897233202,1265
41943,G3600810069500,0.05610561056105607,117.10561056105611,303
41944,G3600810069701,0.030405405405405386,101.79054054054055,296
41945,G3600810069702,0.023909985935302372,110.71729957805907,711
41946,G3600810070300,0.061403508771929766,116.12631578947368,570
41947,G3600810070700,0.034810126582278444,125.87974683544304,316
41948,G3600810070900,0.028169014084507026,117.65962441314554,426
41949,G3600810071100,0.020028612303290356,107.3319027181688,699
41950,G3600810071301,0.015723270440251524,92.50235849056604,1272
41951,G3600810071302,0.007352941176470565,100.86176470588235,680
41952,G3600810071600,0.23004694835680745,101.95774647887323,213
41953,G3600810071700,0.02361673414304987,85.8157894736842,1482
41954,G3600810071900,0.04374999999999997,125.3125,160
41955,G3600810072100,0.015757575757575717,85.55272727272727,825
41956,G3600810072500,0.02608695652173912,161.63478260869564,115
41957,G3600810072700,0.018518518518518483,214.74074074074073,108
41958,G3600810072900,0.06324110671936754,143.6600790513834,253
41959,G3600810073100,0.04347826086956516,146.0054347826087,184
41960,G3600810073300,0.05172413793103443,264.7183908045977,174
41961,G3600810073500,0.062499999999999986,195.18269230769232,208
41962,G3600810073700,0.025229357798165094,168.89449541284404,436
41963,G3600810073900,0.016238159675236764,120.70771312584574,739
41964,G3600810074100,0.013722126929674046,104.35506003430531,583
41965,G3600810074300,0.014035087719298206,84.80175438596491,570
41966,G3600810074500,0.023041474654377864,95.48387096774194,217
41967,G3600810074700,0.03956834532374097,112.76798561151081,556
41968,G3600810075700,0.013375295043272978,125.62706530291109,1271
41969,G3600810076600,0.1557971014492753,81.25,276
41970,G3600810076800,0.1778656126482213,85.84189723320158,253
41971,G3600810076901,0.011523687580025576,107.30217669654289,781
41972,G3600810076902,0.0344827586206896,130.18103448275863,116
41973,G3600810077100,0.12714776632302402,211.23024054982818,291
41974,G3600810077300,0.018348623853211,111.11009174311927,327
41975,G3600810077500,0.025477707006369404,151.70063694267515,314
41976,G3600810077901,0.034482758620689585,96.14571746384873,899
41977,G3600810077902,0.05710491367861883,128.9867197875166,753
41978,G3600810077903,0.019801980198019757,82.85148514851485,404
41979,G3600810077904,0.03768506056527587,95.33916554508748,743
41980,G3600810077905,0.03932584269662918,86.7752808988764,534
41981,G3600810078800,0.1863636363636363,94.49886363636364,880
41982,G3600810079000,0.18859245630174787,104.83532658693652,1087
41983,G3600810079200,0.15148698884758358,100.37267657992564,1076
41984,G3600810079300,0.0,77.0,1
41985,G3600810079700,0.03613053613053607,107.92773892773893,858
41986,G3600810079900,0.05519480519480514,131.32467532467533,308
41987,G3600810080301,0.03892944038929436,134.83698296836982,411
41988,G3600810080302,0.09605488850771864,120.39622641509433,583
41989,G3600810080900,0.028206850235057042,94.29550033579584,1489
41990,G3600810081400,0.18349753694581275,98.78756157635468,1624
41991,G3600810081800,0.16468590831918503,100.64855687606112,1178
41992,G3600810083700,0.026279391424619596,111.88658367911479,723
41993,G3600810083800,0.10890360559234726,110.73657100809419,1359
41994,G3600810084000,0.1441133365901319,113.13678553981437,2047
41995,G3600810084500,0.02798982188295161,102.65139949109415,393
41996,G3600810084601,0.1109607577807848,122.72801082543978,739
41997,G3600810084602,0.06666666666666664,118.95315315315315,555
41998,G3600810085100,0.01736972704714637,132.31761786600495,403
41999,G3600810085300,0.020833333333333273,100.82986111111111,576
42000,G3600810085500,0.003745318352059919,92.25093632958801,267
42001,G3600810085700,0.0038610038610038563,103.75675675675676,259
42002,G3600810085900,0.021141649048625758,98.93023255813954,473
42003,G3600810086100,0.01874999999999997,85.84375,320
42004,G3600810086300,0.02330508474576268,94.09322033898303,472
42005,G3600810086400,0.13603473227206941,103.47322720694646,691
42006,G3600810086500,0.016949152542372867,122.25988700564972,177
42007,G3600810086700,0.0,118.4367816091954,87
42008,G3600810087100,0.03225806451612902,160.19354838709677,31
42009,G3600810087500,0.016949152542372864,173.74576271186442,59
42010,G3600810088400,0.08179581795817951,115.64022140221402,1626
42011,G3600810088901,0.02857142857142856,89.75089285714286,1120
42012,G3600810088902,0.062499999999999965,151.625,64
42013,G3600810089200,0.08199871877001919,143.98718770019218,1561
42014,G3600810090700,0.05217391304347819,114.51014492753623,345
42015,G3600810091601,0.008830022075055163,142.57615894039736,453
42016,G3600810091602,0.0,130.0,2
42017,G3600810091800,0.0,375.0,1
42018,G3600810091900,0.08712121212121209,122.13383838383838,792
42019,G3600810092200,0.04712041884816752,205.49214659685865,382
42020,G3600810092500,0.11677631578947362,124.63486842105263,608
42021,G3600810092800,0.036960985626283326,202.6570841889117,487
42022,G3600810092900,0.08868999186330347,124.60048820179007,1229
42023,G3600810093400,0.06023222060957908,124.13352685050798,1378
42024,G3600810093800,0.09871244635193131,138.343347639485,233
42025,G3600810093900,0.1140350877192982,124.83991228070175,912
42026,G3600810094201,0.11958405545927207,122.31195840554592,577
42027,G3600810094202,0.08141592920353982,103.03274336283185,1130
42028,G3600810094203,0.09090909090909086,110.18831168831169,308
42029,G3600810094500,0.0799086757990867,150.04223744292239,876
42030,G3600810094700,0.17241379310344826,128.2216748768473,609
42031,G3600810095200,0.1491442542787286,109.37897310513448,409
42032,G3600810096200,0.1817580964970258,102.53932584269663,1513
42033,G3600810096400,0.17206703910614518,96.6927374301676,1790
42034,G3600810097201,0.18073316283034951,92.4083546462063,1173
42035,G3600810097202,0.06666666666666664,79.13333333333334,15
42036,G3600810097300,0.030640668523676855,166.41225626740948,359
42037,G3600810098100,0.04958677685950409,191.9283746556474,363
42038,G3600810098700,0.06054279749478076,156.0062630480167,479
42039,G3600810099100,0.03262642740619898,149.0889070146819,1226
42040,G3600810099200,0.13069908814589665,115.24316109422493,658
42041,G3600810099701,0.032751091703056734,95.86899563318778,458
42042,G3600810099702,0.035414725069897464,139.57595526561045,2146
42043,G3600810099800,0.18256410256410255,100.84923076923077,1950
42044,G3600810099900,0.0,130.8125,16
42045,G3600810100800,0.1569191434963247,108.06232023010547,3129
42046,G3600810101001,0.138401559454191,103.66179337231969,1026
42047,G3600810101002,0.041214750542299325,119.78091106290672,461
42048,G3600810101700,0.04479166666666661,118.02916666666667,960
42049,G3600810102900,0.060556464811783936,143.4860883797054,611
42050,G3600810103201,0.1925042589437819,105.50851788756388,1174
42051,G3600810103202,0.1278890600924499,116.26040061633282,649
42052,G3600810103300,0.061752988047808745,136.82669322709162,502
42053,G3600810103900,0.059128630705394154,137.63070539419087,964
42054,G3600810104700,0.034956304619225914,121.52684144818976,801
42055,G3600810105900,0.0491803278688524,124.16803278688525,488
42056,G3600810107201,0.10761421319796952,95.43451776649746,985
42057,G3600810107202,0.21052631578947367,501.3157894736842,19
42058,G3600810108101,0.06410256410256408,135.60256410256412,78
42059,G3600810108102,0.021582733812949617,159.26618705035972,139
42060,G3600810108300,0.04477611940298506,141.34825870646767,201
42061,G3600810109100,0.04719764011799407,196.65486725663717,339
42062,G3600810109700,0.04104477611940293,143.43283582089552,268
42063,G3600810109900,0.07538461538461534,106.8276923076923,650
42064,G3600810111300,0.051851851851851816,164.07407407407408,405
42065,G3600810112300,0.03937007874015744,140.33464566929135,254
42066,G3600810112900,0.0814393939393939,152.53219696969697,528
42067,G3600810113300,0.03703703703703703,135.58249158249157,297
42068,G3600810113900,0.035714285714285685,120.32539682539682,504
42069,G3600810114100,0.02312138728323695,140.98554913294797,346
42070,G3600810114700,0.07075471698113203,148.47641509433961,212
42071,G3600810115100,0.03488372093023251,157.01162790697674,172
42072,G3600810115500,0.05789473684210521,141.02631578947367,190
42073,G3600810115700,0.023809523809523756,108.05357142857143,336
42074,G3600810115900,0.03405572755417952,136.02786377708978,323
42075,G3600810116100,0.04838709677419352,113.34274193548387,496
42076,G3600810116300,0.012320328542094408,104.1047227926078,487
42077,G3600810116700,0.012658227848101248,137.68987341772151,158
42078,G3600810117100,0.031128404669260666,140.33073929961088,257
42079,G3600810117500,0.06333739342265525,129.57856272838004,821
42080,G3600810118100,0.005181347150259059,140.63730569948186,193
42081,G3600810118500,0.03703703703703698,161.26984126984127,189
42082,G3600810118700,0.0700934579439252,133.7429906542056,214
42083,G3600810118900,0.057239057239057194,129.1077441077441,297
42084,G3600810119100,0.029585798816568025,129.16863905325442,338
42085,G3600810119300,0.07239819004524882,137.40723981900453,221
42086,G3600810119500,0.05365853658536579,110.04878048780488,205
42087,G3600810119900,0.03720930232558135,128.2046511627907,215
42088,G3600810120100,0.06222222222222221,120.27111111111111,225
42089,G3600810120300,0.022727272727272697,130.5284090909091,176
42090,G3600810120500,0.05491329479768784,126.28612716763006,346
42091,G3600810120700,0.06753812636165575,133.1851851851852,459
42092,G3600810121100,0.0,163.2,5
42093,G3600810121500,0.06868686868686863,125.64040404040404,495
42094,G3600810122300,0.02277904328018217,140.60820045558086,439
42095,G3600810122701,0.06550218340611351,119.6957787481805,687
42096,G3600810122702,0.05369127516778518,113.61073825503355,149
42097,G3600810124100,0.07006369426751591,129.8248407643312,628
42098,G3600810124700,0.04554079696394683,125.37381404174573,527
42099,G3600810125700,0.09162717219589252,117.16903633491312,633
42100,G3600810126500,0.06249999999999995,114.38157894736842,304
42101,G3600810126700,0.07491856677524425,123.17915309446254,614
42102,G3600810127300,0.05741626794258371,203.10526315789474,209
42103,G3600810127500,0.0297297297297297,189.15675675675675,370
42104,G3600810128300,0.039062499999999986,101.78124999999999,128
42105,G3600810129101,0.01580278128950692,90.25853350189634,1582
42106,G3600810129102,0.047531992687385685,146.0347349177331,547
42107,G3600810130100,0.03581267217630851,105.05922865013774,726
42108,G3600810131900,0.049999999999999975,106.3,20
42109,G3600810133300,0.038901601830663594,146.11899313501144,437
42110,G3600810133900,0.06280193236714973,133.5024154589372,207
42111,G3600810134100,0.04804804804804797,122.77177177177177,666
42112,G3600810134700,0.03305785123966937,105.93939393939397,363
42113,G3600810136700,0.04476190476190471,111.80761904761903,1050
42114,G3600810137700,0.031249999999999983,113.8954326923077,832
42115,G3600810138501,0.01822323462414575,165.2984054669704,439
42116,G3600810138502,0.0,193.4,5
42117,G3600810139900,0.020304568527918763,140.7969543147208,197
42118,G3600810140300,0.03823529411764702,126.86470588235294,340
42119,G3600810140901,0.04137931034482754,128.40689655172415,145
42120,G3600810140902,0.047486033519553016,128.36033519553072,358
42121,G3600810141701,0.05799373040752347,119.5564263322884,638
42122,G3600810141702,0.06666666666666664,161.70666666666668,75
42123,G3600810142900,0.03673469387755099,122.48775510204081,490
42124,G3600810143500,0.04678362573099411,124.24853801169591,342
42125,G3600810144100,0.037037037037036986,105.77572016460906,486
42126,G3600810144700,0.07663551401869152,111.74205607476635,535
42127,G3600810145101,0.058823529411764656,128.0855614973262,187
42128,G3600810145102,0.0700636942675159,137.83014861995753,471
42129,G3600810145900,0.0471204188481675,123.69633507853403,382
42130,G3600810146300,0.03409090909090907,131.97727272727272,264
42131,G3600810146700,0.0489130434782608,140.87228260869566,368
42132,G3600810147100,0.038961038961038905,128.36363636363637,462
42133,G3600810147900,0.07651006711409392,140.9744966442953,745
42134,G3600810148300,0.039292730844793684,177.5442043222004,509
42135,G3600810150701,0.03131524008350727,164.00835073068893,479
42136,G3600810150702,0.026974951830443107,163.65317919075142,519
42137,G3600810152901,0.02831050228310499,119.15799086757991,1095
42138,G3600810152902,0.017382413087934517,112.85685071574642,978
42139,G3600810155101,0.0,175.5,156
42140,G3600810155102,0.03255484784147201,91.27883934890305,1413
42141,G3600810156700,0.050955414012738794,161.96178343949046,157
42142,G3600810157101,0.056015276893698215,110.11521323997454,1571
42143,G3600810157102,0.058111380145278425,122.68280871670702,413
42144,G3600810157901,0.03768844221105521,111.44849246231156,796
42145,G3600810157902,0.07027818448023422,116.57247437774524,683
42146,G3600810157903,0.07418856259659964,110.9211746522411,647
42147,G3600810161700,0.07659115426105714,104.37216828478964,927
42148,G3600810162100,0.09062003179650234,109.59618441971384,1258
42149,G3600830040100,0.179813401187447,56.77947413061917,1179
42150,G3600830040200,0.18565737051792827,65.14741035856574,1255
42151,G3600830040300,0.2121513944223107,71.14442231075697,1004
42152,G3600830040400,0.2431941923774954,83.64065335753176,551
42153,G3600830040500,0.20518867924528303,74.70990566037736,424
42154,G3600830040600,0.14234875444839856,85.11387900355872,281
42155,G3600830040700,0.1699346405228758,82.68409586056644,459
42156,G3600830040800,0.19533527696793,107.59183673469387,343
42157,G3600830040900,0.18091697645600985,76.39900867410161,807
42158,G3600830041000,0.21986607142857137,75.29129464285714,896
42159,G3600830041100,0.12223016440314509,64.81987133666905,1399
42160,G3600830041200,0.12022471910112356,81.21573033707865,890
42161,G3600830041300,0.11141304347826081,85.93614130434783,736
42162,G3600830041400,0.09491059147180186,79.27785419532324,727
42163,G3600830051500,0.1352313167259786,69.30427046263345,562
42164,G3600830051600,0.14672952268709483,63.45668827342369,1697
42165,G3600830051701,0.1061093247588424,60.77599142550911,933
42166,G3600830051702,0.14523184601924755,57.30096237970254,1143
42167,G3600830051800,0.10336239103362384,69.0815691158157,1606
42168,G3600830051901,0.11433305716652854,71.93040596520298,1207
42169,G3600830051902,0.11575562700964626,65.27411575562701,1244
42170,G3600830052002,0.07142857142857137,88.52380952380952,378
42171,G3600830052003,0.0937223695844385,78.0839964633068,1131
42172,G3600830052004,0.08799999999999998,78.24866666666667,1500
42173,G3600830052101,0.09664948453608244,69.91365979381443,776
42174,G3600830052102,0.11674008810572682,61.918502202643175,454
42175,G3600830052103,0.12997903563941293,67.47798742138365,477
42176,G3600830052201,0.09784560143626567,76.76750448833035,1114
42177,G3600830052202,0.09604802401200595,76.51125562781391,1999
42178,G3600830052301,0.061611374407582874,83.9324644549763,844
42179,G3600830052303,0.12406947890818855,67.23325062034739,403
42180,G3600830052304,0.09321533923303829,83.01002949852507,1695
42181,G3600830052402,0.08952959028831557,106.87860394537178,659
42182,G3600830052403,0.09283246977547492,72.65155440414507,2316
42183,G3600830052404,0.10142711518858302,79.82008154943935,1962
42184,G3600830052501,0.07834101382488474,84.46889400921658,1736
42185,G3600830052502,0.10070257611241214,74.81576893052303,1281
42186,G3600830052503,0.12103174603174602,65.64087301587301,504
42187,G3600830052601,0.09497206703910609,70.88268156424581,1074
42188,G3600830052602,0.11730205278592373,61.59530791788856,341
42189,G3600830052603,0.09045226130653262,78.89070351758794,796
42190,G3600850000300,0.12499999999999994,153.5583333333333,120
42191,G3600850000600,0.07927927927927925,109.06126126126127,555
42192,G3600850000700,0.12614678899082565,93.32798165137615,436
42193,G3600850000800,0.10052295177222537,96.40964555490994,1721
42194,G3600850000900,0.16291161178509533,110.85961871750433,577
42195,G3600850001100,0.16341030195381878,110.74689165186501,1126
42196,G3600850001500,0.05978260869565211,152.59782608695653,184
42197,G3600850001700,0.12432432432432426,110.09189189189189,370
42198,G3600850001800,0.1111111111111111,101.22222222222223,36
42199,G3600850002001,0.04690117252931319,90.36683417085428,597
42200,G3600850002002,0.06562499999999998,111.20625,640
42201,G3600850002100,0.14513788098693756,101.37518142235123,1378
42202,G3600850002700,0.11072664359861586,113.26643598615917,289
42203,G3600850002900,0.15428870292887026,98.13755230125523,1912
42204,G3600850003300,0.13778705636743213,121.78183716075156,958
42205,G3600850003600,0.0898058252427184,100.36407766990291,824
42206,G3600850003900,0.04519774011299431,173.7909604519774,177
42207,G3600850004000,0.12997903563941296,83.3444144953579,3339
42208,G3600850004700,0.10778443113772451,115.22874251497007,835
42209,G3600850005000,0.0730994152046783,108.1384015594542,1026
42210,G3600850005900,0.05769230769230762,123.52447552447552,572
42211,G3600850006400,0.08386075949367086,103.14873417721519,632
42212,G3600850006500,0.08554572271386425,112.37758112094396,339
42213,G3600850007000,0.09303350970017636,104.44620811287479,2268
42214,G3600850007400,0.09772951628825266,106.84501480750247,1013
42215,G3600850007500,0.14539400665926744,102.89789123196448,901
42216,G3600850007700,0.18181818181818177,94.79425837320574,627
42217,G3600850008100,0.15570358034970852,100.00582847626977,1201
42218,G3600850009100,0.03208556149732615,133.3048128342246,187
42219,G3600850009601,0.05909090909090901,111.60454545454547,660
42220,G3600850009602,0.07142857142857141,114.57619047619048,630
42221,G3600850009700,0.09609374999999995,106.15546875,1280
42222,G3600850010500,0.13636363636363633,101.49820574162679,1672
42223,G3600850011201,0.0859813084112149,113.26791277258567,1605
42224,G3600850011202,0.11067708333333326,95.20486111111111,2304
42225,G3600850011401,0.058236272878535736,97.4026622296173,601
42226,G3600850011402,0.07829181494661919,109.18979833926453,843
42227,G3600850012100,0.05740181268882171,117.7870090634441,662
42228,G3600850012200,0.06721536351165978,111.14951989026063,729
42229,G3600850012500,0.13916256157635465,96.50862068965517,812
42230,G3600850012803,0.08794946550048585,96.93197278911565,2058
42231,G3600850012804,0.11075697211155376,93.06533864541832,1255
42232,G3600850013201,0.05776173285198554,115.90252707581227,277
42233,G3600850013203,0.06854838709677412,108.35161290322581,1240
42234,G3600850013204,0.06257242178447274,103.78794901506373,863
42235,G3600850013301,0.043478260869565195,81.78260869565217,46
42236,G3600850013302,0.18324250681198911,95.59673024523161,1468
42237,G3600850013400,0.07900943396226408,116.21698113207549,848
42238,G3600850013800,0.061964403427818025,122.70863546473302,1517
42239,G3600850014100,0.13160854893138352,92.26546681664792,889
42240,G3600850014603,0.083404619332763,99.0038494439692,2338
42241,G3600850014604,0.07795698924731177,102.00268817204301,1488
42242,G3600850014605,0.06601466992665032,100.1039119804401,818
42243,G3600850014606,0.09266409266409262,98.38030888030887,2072
42244,G3600850014700,0.049999999999999954,120.39054054054054,740
42245,G3600850015100,0.07082152974504242,122.71860245514638,1059
42246,G3600850015400,0.0,125.33333333333331,12
42247,G3600850015601,0.073560027758501,110.56904927133935,1441
42248,G3600850015602,0.06686478454680533,123.76523031203565,673
42249,G3600850015603,0.0978520286396181,111.33890214797135,1257
42250,G3600850016901,0.07370184254606359,108.76549413735343,597
42251,G3600850016902,0.05394190871369289,201.5767634854772,241
42252,G3600850017005,0.06166982922201134,129.4146110056926,1054
42253,G3600850017006,0.07766990291262131,103.55432269995377,2163
42254,G3600850017007,0.09999999999999994,87.40562248995984,2490
42255,G3600850017008,0.1002298850574712,104.1342528735632,2175
42256,G3600850017009,0.06271777003484315,126.73983739837401,861
42257,G3600850017010,0.09583821805392728,90.95545134818289,3412
42258,G3600850017300,0.06375838926174492,106.12751677852349,298
42259,G3600850017600,0.05654761904761902,172.2043650793651,1008
42260,G3600850017700,0.0380165289256198,213.0190082644628,1210
42261,G3600850017900,0.07488986784140968,218.94713656387665,454
42262,G3600850018500,0.0,117.6875,16
42263,G3600850018701,0.09168443496801702,105.9275053304904,469
42264,G3600850018702,0.07561929595827897,119.38852672750978,1534
42265,G3600850018901,0.07552083333333329,102.65625,1152
42266,G3600850018902,0.09568480300187615,104.59005628517824,1066
42267,G3600850019600,0.06488824801730352,140.79379956741167,1387
42268,G3600850019700,0.06636155606407318,99.3913043478261,437
42269,G3600850020100,0.07708553326293555,105.77613516367477,947
42270,G3600850020700,0.16931479642502478,91.06603773584905,2014
42271,G3600850020801,0.07928746070555358,110.66154383513796,2863
42272,G3600850020803,0.07527675276752763,132.00147601476016,1355
42273,G3600850020804,0.06920077972709548,118.67836257309942,1026
42274,G3600850021300,0.1696774193548387,93.96064516129032,1550
42275,G3600850021900,0.1615201900237529,91.87885985748218,421
42276,G3600850022300,0.14651002073255007,88.94747753973739,1447
42277,G3600850022600,0.0811528251801289,118.0200985968904,2637
42278,G3600850023100,0.12835249042145594,86.8079501915709,2088
42279,G3600850023600,0.050847457627118606,104.94915254237289,59
42280,G3600850023900,0.15096952908587255,107.39196675900277,1444
42281,G3600850024400,0.07372039724980899,142.4576012223071,2618
42282,G3600850024700,0.12414733969986354,94.0668485675307,733
42283,G3600850024800,0.0903474903474903,131.80386100386102,1295
42284,G3600850025100,0.08424908424908421,98.62490842490843,1365
42285,G3600850027301,0.06812447434819169,93.39613120269134,1189
42286,G3600850027302,0.048964218455743856,112.06026365348399,531
42287,G3600850027702,0.09890109890109884,84.1933251933252,2457
42288,G3600850027703,0.085533262935586,105.4857444561774,1894
42289,G3600850027704,0.0928725701943844,106.18034557235421,926
42290,G3600850027900,0.05882352941176467,198.44771241830065,306
42291,G3600850029102,0.08754716981132071,102.37433962264151,1325
42292,G3600850029103,0.08797468354430374,108.89556962025317,1580
42293,G3600850029104,0.08907077515647564,100.63264323543572,2077
42294,G3600850030301,0.11409013120365086,86.50256702795208,1753
42295,G3600850030302,0.1343176089305005,87.08066258552395,2777
42296,G3600850031901,0.14022140221402213,89.03444034440345,813
42297,G3600850031902,0.17061089708310395,89.83214089157953,1817
42298,G3600850032300,0.1314285714285714,91.79571428571428,700
42299,G3600870010101,0.073270013568521,146.64246947082768,1474
42300,G3600870010102,0.08999999999999997,103.0875,1200
42301,G3600870010200,0.08615384615384611,108.70564102564103,975
42302,G3600870010501,0.08762886597938142,107.93151693667157,1358
42303,G3600870010502,0.09723593287265542,99.04540967423495,2026
42304,G3600870010503,0.09648127128263335,184.12826333711692,881
42305,G3600870010601,0.09609374999999998,97.846875,1280
42306,G3600870010602,0.14011720831113472,92.16462440063931,1877
42307,G3600870010701,0.12362838332114115,86.95903438185809,1367
42308,G3600870010702,0.11417322834645666,111.77559055118111,1016
42309,G3600870010703,0.10421836228287835,105.81141439205955,403
42310,G3600870010801,0.07302405498281782,178.11082474226805,1164
42311,G3600870010802,0.06217162872154113,185.18476357267954,1142
42312,G3600870010803,0.07170923379174851,137.30648330058938,1018
42313,G3600870010804,0.0684624017957351,144.34118967452298,891
42314,G3600870010901,0.07537688442211049,136.29045226130654,995
42315,G3600870010902,0.06399999999999996,115.314,1000
42316,G3600870011000,0.05542168674698792,194.3686746987952,415
42317,G3600870011101,0.08571428571428567,124.6672268907563,1190
42318,G3600870011102,0.08148148148148145,106.02507122507123,1755
42319,G3600870011200,0.06157270029673587,145.64391691394658,1348
42320,G3600870011301,0.13466334164588525,96.68079800498754,1604
